cust_id,age,gender,category,purchase_amount,rating,discount,subscribed,payment_method,cluster
2498,35,Male,Jewelry & Accessories,40.0,4.2,0,0,Other,1
2499,18,Male,Clothing,39.0,2.6,0,0,Cash,1
2500,52,Male,Clothing,73.0,3.1,0,0,Cash,1
2501,59,Male,Jewelry & Accessories,84.0,2.9,0,0,Cash,1
2502,49,Male,Clothing,94.0,4.6,0,0,Other,1
2503,46,Male,Clothing,47.0,4.1,0,0,PayPal,1
2504,69,Male,Clothing,77.0,2.5,0,0,Debit Card,1
2505,56,Male,Clothing,94.0,4.0,0,0,Cash,1
2506,27,Male,Jewelry & Accessories,75.0,3.5,0,0,PayPal,1
2507,57,Male,Clothing,82.0,4.4,0,0,Other,1
2508,58,Male,Clothing,36.0,2.9,0,0,Credit Card,1
2509,23,Male,Clothing,90.0,3.1,0,0,Debit Card,1
2510,19,Male,Clothing,48.0,4.4,0,0,Other,1
2511,40,Male,Clothing,42.0,4.4,0,0,Credit Card,1
2512,54,Male,Jewelry & Accessories,33.0,2.7,0,0,PayPal,1
2513,50,Male,Clothing,63.0,4.9,0,0,Credit Card,1
2514,69,Male,Jewelry & Accessories,53.0,3.5,0,0,Cash,1
2515,42,Male,Jewelry & Accessories,37.0,4.8,0,0,PayPal,1
2516,37,Male,Clothing,92.0,4.2,0,0,Cash,1
2517,46,Male,Clothing,73.0,4.6,0,0,Debit Card,1
2518,64,Male,Clothing,38.0,2.9,0,0,Other,1
2519,20,Male,Clothing,51.0,4.0,0,0,Other,1
2520,40,Male,Clothing,90.0,4.9,0,0,Credit Card,1
2521,64,Male,Clothing,56.0,3.1,0,0,Cash,1
2522,29,Male,Jewelry & Accessories,33.0,4.4,0,0,PayPal,1
2523,20,Male,Jewelry & Accessories,53.0,2.5,0,0,Debit Card,1
2524,43,Male,Jewelry & Accessories,24.0,3.4,0,0,Other,1
2525,60,Male,Clothing,59.0,3.7,0,0,Credit Card,1
2526,39,Male,Clothing,72.0,4.2,0,0,PayPal,1
2527,47,Male,Clothing,28.0,3.4,0,0,PayPal,1
2528,19,Male,Clothing,36.0,3.6,0,0,Other,1
2529,52,Male,Jewelry & Accessories,47.0,4.7,0,0,Debit Card,1
2530,34,Male,Jewelry & Accessories,62.0,4.7,0,0,Other,1
2531,25,Male,Clothing,98.0,3.6,0,0,Debit Card,1
2532,43,Male,Clothing,28.0,4.6,0,0,Cash,1
2533,55,Male,Clothing,86.0,2.6,0,0,Debit Card,1
2534,66,Male,Jewelry & Accessories,46.0,3.1,0,0,Cash,1
2535,41,Male,Jewelry & Accessories,42.0,3.2,0,0,Cash,1
2536,47,Male,Clothing,80.0,3.9,0,0,Other,1
2537,51,Male,Jewelry & Accessories,39.0,4.9,0,0,PayPal,1
2538,44,Male,Clothing,49.0,4.1,0,0,PayPal,1
2539,18,Male,Jewelry & Accessories,32.0,4.2,0,0,Credit Card,1
2540,33,Male,Clothing,73.0,4.1,0,0,Cash,1
2541,24,Male,Jewelry & Accessories,42.0,3.9,0,0,Debit Card,1
2542,33,Male,Jewelry & Accessories,58.0,2.7,0,0,Other,1
2543,61,Male,Jewelry & Accessories,22.0,3.7,0,0,PayPal,1
2544,27,Male,Jewelry & Accessories,56.0,2.7,0,0,PayPal,1
2545,46,Male,Clothing,70.0,2.5,0,0,Other,1
2546,38,Male,Clothing,50.0,3.9,0,0,Debit Card,1
2547,63,Male,Clothing,21.0,3.0,0,0,Credit Card,1
2548,47,Male,Clothing,97.0,3.2,0,0,Cash,1
2549,42,Male,Jewelry & Accessories,63.0,3.8,0,0,Credit Card,1
2550,41,Male,Clothing,60.0,2.7,0,0,Debit Card,1
2551,53,Male,Clothing,52.0,3.0,0,0,Debit Card,1
2552,29,Male,Clothing,32.0,4.1,0,0,Debit Card,1
2553,61,Male,Jewelry & Accessories,48.0,3.2,0,0,Credit Card,1
2554,69,Male,Jewelry & Accessories,25.0,4.5,0,0,Other,1
2555,51,Male,Jewelry & Accessories,68.0,4.3,0,0,Debit Card,1
2556,24,Male,Clothing,74.0,3.5,0,0,Credit Card,1
2557,24,Male,Clothing,88.0,3.1,0,0,Other,1
2558,70,Male,Clothing,23.0,3.9,0,0,PayPal,1
2559,49,Male,Clothing,32.0,2.7,0,0,PayPal,1
2560,48,Male,Jewelry & Accessories,71.0,4.0,0,0,Debit Card,1
2561,58,Male,Clothing,62.0,2.7,0,0,Debit Card,1
2562,32,Male,Clothing,20.0,2.7,0,0,Debit Card,1
2563,57,Male,Clothing,62.0,4.7,0,0,Cash,1
2564,69,Male,Jewelry & Accessories,81.0,4.5,0,0,Other,1
2565,42,Male,Jewelry & Accessories,90.0,3.0,0,0,Other,1
2566,30,Male,Clothing,43.0,3.6,0,0,Other,1
2567,35,Male,Jewelry & Accessories,38.0,3.3,0,0,PayPal,1
2568,19,Male,Jewelry & Accessories,25.0,4.3,0,0,Cash,1
2569,52,Male,Clothing,98.0,4.3,0,0,PayPal,1
2570,42,Male,Clothing,75.0,4.8,0,0,Other,1
2571,36,Male,Clothing,27.0,4.0,0,0,PayPal,1
2572,45,Male,Jewelry & Accessories,27.0,3.5,0,0,Cash,1
2573,54,Male,Clothing,42.0,3.9,0,0,Other,1
2574,54,Male,Clothing,90.0,4.4,0,0,Other,1
2575,27,Male,Jewelry & Accessories,63.0,4.6,0,0,Credit Card,1
2576,53,Male,Clothing,96.0,4.0,0,0,PayPal,1
2577,20,Male,Clothing,40.0,4.2,0,0,Debit Card,1
2578,52,Male,Clothing,39.0,4.5,0,0,Other,1
2579,54,Male,Jewelry & Accessories,48.0,3.9,0,0,Cash,1
2580,65,Male,Clothing,20.0,3.7,0,0,Other,1
2581,43,Male,Clothing,29.0,3.6,0,0,Other,1
2582,57,Male,Clothing,81.0,4.7,0,0,Credit Card,1
2583,19,Male,Clothing,98.0,3.6,0,0,Other,1
2584,69,Male,Clothing,93.0,2.5,0,0,Cash,1
2585,26,Male,Clothing,30.0,2.9,0,0,Other,1
2586,57,Male,Jewelry & Accessories,37.0,4.4,0,0,Debit Card,1
2587,20,Male,Clothing,28.0,4.6,0,0,Credit Card,1
2588,55,Male,Jewelry & Accessories,29.0,3.7,0,0,PayPal,1
2589,44,Male,Jewelry & Accessories,49.0,3.2,0,0,Other,1
2590,52,Male,Clothing,53.0,4.9,0,0,PayPal,1
2591,57,Male,Jewelry & Accessories,66.0,5.0,0,0,Other,1
2592,40,Male,Clothing,61.0,3.3,0,0,Cash,1
2593,23,Male,Clothing,23.0,4.4,0,0,Other,1
2594,36,Male,Clothing,36.0,4.7,0,0,Other,1
2595,59,Male,Clothing,81.0,3.6,0,0,Cash,1
2596,29,Male,Clothing,56.0,3.2,0,0,Other,1
2597,63,Male,Clothing,78.0,3.0,0,0,Credit Card,1
2598,60,Male,Jewelry & Accessories,25.0,4.4,0,0,Other,1
2599,64,Male,Jewelry & Accessories,86.0,3.3,0,0,Debit Card,1
2600,63,Male,Jewelry & Accessories,99.0,3.4,0,0,Credit Card,1
2601,21,Male,Jewelry & Accessories,83.0,3.9,0,0,Other,1
2602,61,Male,Clothing,33.0,2.9,0,0,Cash,1
2603,65,Male,Clothing,44.0,2.9,0,0,Other,1
2604,69,Male,Clothing,58.0,2.7,0,0,Cash,1
2605,47,Male,Clothing,54.0,3.4,0,0,Debit Card,1
2606,41,Male,Clothing,93.0,3.7,0,0,Other,1
2607,68,Male,Clothing,98.0,4.7,0,0,Other,1
2608,41,Male,Clothing,36.0,3.1,0,0,PayPal,1
2609,42,Male,Clothing,68.0,4.2,0,0,Credit Card,1
2610,66,Male,Jewelry & Accessories,95.0,3.0,0,0,Debit Card,1
2611,66,Male,Clothing,93.0,3.1,0,0,Cash,1
2612,33,Male,Clothing,99.0,4.2,0,0,Cash,1
2613,55,Male,Jewelry & Accessories,22.0,3.8,0,0,Other,1
2614,58,Male,Jewelry & Accessories,88.0,2.9,0,0,Other,1
2615,18,Male,Clothing,65.0,4.2,0,0,Other,1
2616,49,Male,Clothing,62.0,3.1,0,0,Debit Card,1
2617,61,Male,Clothing,55.0,3.6,0,0,Cash,1
2618,31,Male,Clothing,97.0,4.8,0,0,Other,1
2619,70,Male,Jewelry & Accessories,77.0,4.1,0,0,Other,1
2620,68,Male,Clothing,40.0,3.9,0,0,Credit Card,1
2621,27,Male,Clothing,23.0,3.0,0,0,Debit Card,1
2622,48,Male,Clothing,46.0,3.0,0,0,Other,1
2623,63,Male,Jewelry & Accessories,75.0,4.9,0,0,Credit Card,1
2624,49,Male,Clothing,76.0,4.8,0,0,Cash,1
2625,19,Male,Clothing,59.0,3.3,0,0,Credit Card,1
2626,30,Male,Clothing,51.0,2.7,0,0,Credit Card,1
2627,50,Male,Clothing,46.0,4.2,0,0,Credit Card,1
2628,66,Male,Clothing,26.0,3.6,0,0,Other,1
2629,25,Male,Clothing,51.0,3.8,0,0,Credit Card,1
2630,61,Male,Jewelry & Accessories,44.0,3.8,0,0,Other,1
2631,29,Male,Clothing,82.0,4.2,0,0,Cash,1
2632,53,Male,Clothing,44.0,2.7,0,0,Cash,1
2633,24,Male,Jewelry & Accessories,27.0,5.0,0,0,Cash,1
2634,51,Male,Jewelry & Accessories,90.0,4.7,0,0,Credit Card,1
2635,26,Male,Clothing,58.0,3.2,0,0,PayPal,1
2636,59,Male,Clothing,80.0,2.9,0,0,PayPal,1
2637,41,Male,Clothing,40.0,4.2,0,0,Other,1
2638,20,Male,Clothing,23.0,3.7,0,0,PayPal,1
2639,22,Male,Clothing,34.0,4.2,0,0,Credit Card,1
2640,18,Male,Clothing,35.0,2.6,0,0,Debit Card,1
2641,30,Male,Clothing,75.0,4.0,0,0,Other,1
2642,25,Male,Jewelry & Accessories,60.0,2.7,0,0,Other,1
2643,39,Male,Jewelry & Accessories,87.0,4.0,0,0,Other,1
2644,49,Male,Jewelry & Accessories,41.0,2.9,0,0,Cash,1
2645,25,Male,Clothing,83.0,3.3,0,0,Other,1
2646,23,Male,Jewelry & Accessories,81.0,4.0,0,0,Other,1
2647,33,Male,Clothing,56.0,3.9,0,0,Debit Card,1
2648,60,Male,Clothing,58.0,3.3,0,0,Debit Card,1
2649,51,Male,Clothing,84.0,3.9,0,0,PayPal,1
2650,23,Male,Jewelry & Accessories,21.0,3.9,0,0,Other,1
2651,20,Male,Clothing,35.0,4.2,0,0,Credit Card,1
2652,51,Male,Clothing,43.0,4.6,0,0,PayPal,1
2653,23,Female,Clothing,20.0,3.3,0,0,Credit Card,1
2654,67,Female,Clothing,36.0,4.8,0,0,Other,1
2655,23,Female,Clothing,70.0,4.1,0,0,PayPal,1
2656,26,Female,Jewelry & Accessories,83.0,3.4,0,0,Credit Card,1
2657,52,Female,Clothing,76.0,3.6,0,0,Other,1
2658,52,Female,Clothing,81.0,2.7,0,0,Credit Card,1
2659,52,Female,Jewelry & Accessories,47.0,3.2,0,0,PayPal,1
2660,35,Female,Clothing,35.0,4.4,0,0,Credit Card,1
2661,24,Female,Clothing,85.0,4.9,0,0,Other,1
2662,43,Female,Clothing,96.0,4.8,0,0,Other,1
2663,25,Female,Clothing,98.0,2.8,0,0,PayPal,1
2664,46,Female,Clothing,52.0,2.9,0,0,Other,1
2665,22,Female,Jewelry & Accessories,84.0,3.2,0,0,PayPal,1
2666,70,Female,Clothing,71.0,3.5,0,0,Other,1
2667,49,Female,Clothing,95.0,4.1,0,0,Other,1
2668,48,Female,Clothing,47.0,4.1,0,0,Cash,1
2669,59,Female,Clothing,75.0,4.8,0,0,PayPal,1
2670,39,Female,Jewelry & Accessories,28.0,2.8,0,0,Credit Card,1
2671,30,Female,Jewelry & Accessories,44.0,4.7,0,0,Other,1
2672,37,Female,Clothing,64.0,4.8,0,0,PayPal,1
2673,56,Female,Clothing,28.0,2.9,0,0,Cash,1
2674,67,Female,Clothing,21.0,2.6,0,0,Cash,1
2675,40,Female,Jewelry & Accessories,41.0,3.3,0,0,Cash,1
2676,24,Female,Clothing,38.0,3.4,0,0,Cash,1
2677,43,Female,Jewelry & Accessories,77.0,3.6,0,0,Cash,1
2678,45,Female,Clothing,43.0,3.8,0,0,PayPal,1
2679,33,Female,Jewelry & Accessories,91.0,3.4,0,0,Credit Card,1
2680,53,Female,Clothing,68.0,3.8,0,0,Debit Card,1
2681,44,Female,Clothing,37.0,3.3,0,0,Other,1
2682,23,Female,Clothing,23.0,4.8,0,0,Debit Card,1
2683,59,Female,Clothing,65.0,3.9,0,0,Other,1
2684,68,Female,Jewelry & Accessories,30.0,4.2,0,0,Cash,1
2685,46,Female,Clothing,45.0,4.7,0,0,Credit Card,1
2686,56,Female,Clothing,25.0,2.7,0,0,Credit Card,1
2687,40,Female,Clothing,72.0,3.8,0,0,Cash,1
2688,61,Female,Clothing,75.0,3.6,0,0,Debit Card,1
2689,53,Female,Jewelry & Accessories,63.0,2.9,0,0,Credit Card,1
2690,29,Female,Clothing,35.0,3.9,0,0,PayPal,1
2691,44,Female,Jewelry & Accessories,32.0,4.7,0,0,Other,1
2692,43,Female,Clothing,25.0,3.3,0,0,Cash,1
2693,40,Female,Clothing,90.0,4.2,0,0,Debit Card,1
2694,55,Female,Clothing,70.0,2.6,0,0,Cash,1
2695,66,Female,Jewelry & Accessories,27.0,4.9,0,0,Credit Card,1
2696,50,Female,Jewelry & Accessories,92.0,3.6,0,0,PayPal,1
2697,57,Female,Clothing,20.0,4.7,0,0,Debit Card,1
2698,42,Female,Clothing,52.0,3.2,0,0,Other,1
2699,55,Female,Clothing,57.0,3.6,0,0,Other,1
2700,25,Female,Clothing,96.0,3.6,0,0,Debit Card,1
2701,22,Female,Clothing,68.0,3.2,0,0,Cash,1
2702,49,Female,Clothing,30.0,2.8,0,0,Other,1
2703,70,Female,Clothing,37.0,4.0,0,0,Debit Card,1
2704,56,Female,Jewelry & Accessories,42.0,4.4,0,0,PayPal,1
2705,52,Female,Clothing,54.0,3.4,0,0,Debit Card,1
2706,65,Female,Clothing,81.0,5.0,0,0,Credit Card,1
2707,24,Female,Clothing,40.0,3.1,0,0,Debit Card,1
2708,32,Female,Jewelry & Accessories,88.0,4.2,0,0,Cash,1
2709,57,Female,Clothing,94.0,3.3,0,0,Debit Card,1
2710,35,Female,Clothing,54.0,2.9,0,0,Credit Card,1
2711,69,Female,Clothing,51.0,4.7,0,0,Other,1
2712,30,Female,Jewelry & Accessories,22.0,4.0,0,0,Other,1
2713,37,Female,Clothing,95.0,4.6,0,0,Debit Card,1
2714,19,Female,Clothing,57.0,3.8,0,0,Debit Card,1
2715,53,Female,Clothing,45.0,3.6,0,0,Credit Card,1
2716,25,Female,Clothing,92.0,4.1,0,0,PayPal,1
2717,47,Female,Clothing,40.0,2.7,0,0,Debit Card,1
2718,18,Female,Jewelry & Accessories,62.0,4.3,0,0,Credit Card,1
2719,22,Female,Clothing,90.0,4.9,0,0,Other,1
2720,69,Female,Clothing,82.0,4.2,0,0,Other,1
2721,55,Female,Jewelry & Accessories,52.0,2.8,0,0,Other,1
2722,19,Female,Clothing,70.0,4.9,0,0,PayPal,1
2723,23,Female,Jewelry & Accessories,83.0,2.8,0,0,PayPal,1
2724,54,Female,Clothing,49.0,2.9,0,0,PayPal,1
2725,52,Female,Clothing,91.0,2.5,0,0,Debit Card,1
2726,64,Female,Jewelry & Accessories,99.0,2.7,0,0,Debit Card,1
2727,33,Female,Jewelry & Accessories,92.0,3.3,0,0,PayPal,1
2728,40,Female,Clothing,87.0,3.7,0,0,Credit Card,1
2729,26,Female,Clothing,28.0,4.0,0,0,Debit Card,1
2730,31,Female,Jewelry & Accessories,71.0,4.1,0,0,Credit Card,1
2731,23,Female,Jewelry & Accessories,32.0,4.1,0,0,Other,1
2732,52,Female,Jewelry & Accessories,33.0,2.5,0,0,Other,1
2733,21,Female,Clothing,75.0,4.2,0,0,Debit Card,1
2734,31,Female,Jewelry & Accessories,83.0,4.7,0,0,PayPal,1
2735,63,Female,Clothing,93.0,2.7,0,0,Cash,1
2736,46,Female,Clothing,29.0,3.0,0,0,PayPal,1
2737,44,Female,Clothing,25.0,4.8,0,0,Credit Card,1
2738,57,Female,Jewelry & Accessories,76.0,4.4,0,0,Cash,1
2739,50,Female,Clothing,81.0,4.3,0,0,Other,1
2740,33,Female,Clothing,80.0,2.5,0,0,Credit Card,1
2741,19,Female,Jewelry & Accessories,70.0,4.9,0,0,Other,1
2742,68,Female,Clothing,81.0,4.9,0,0,Other,1
2743,27,Female,Clothing,86.0,3.9,0,0,Debit Card,1
2744,61,Female,Jewelry & Accessories,94.0,4.1,0,0,Other,1
2745,38,Female,Clothing,66.0,3.3,0,0,Credit Card,1
2746,28,Female,Clothing,98.0,4.1,0,0,PayPal,1
2747,39,Female,Clothing,25.0,3.7,0,0,PayPal,1
2748,18,Female,Clothing,62.0,3.1,0,0,Credit Card,1
2749,24,Female,Clothing,98.0,3.0,0,0,Other,1
2750,64,Female,Clothing,53.0,3.4,0,0,Other,1
2751,51,Female,Clothing,66.0,2.7,0,0,PayPal,1
2752,27,Female,Clothing,52.0,3.1,0,0,Other,1
2753,48,Female,Clothing,64.0,4.0,0,0,Other,1
2754,69,Female,Jewelry & Accessories,59.0,3.6,0,0,PayPal,1
2755,59,Female,Jewelry & Accessories,61.0,3.6,0,0,Other,1
2756,59,Female,Jewelry & Accessories,97.0,3.3,0,0,Credit Card,1
2757,42,Female,Jewelry & Accessories,23.0,4.1,0,0,PayPal,1
2758,39,Female,Jewelry & Accessories,98.0,4.3,0,0,Other,1
2759,32,Female,Clothing,98.0,3.2,0,0,Other,1
2760,68,Female,Clothing,59.0,3.9,0,0,Cash,1
2761,41,Female,Clothing,82.0,5.0,0,0,Credit Card,1
2762,31,Female,Clothing,82.0,3.4,0,0,Credit Card,1
2763,58,Female,Clothing,41.0,3.8,0,0,Debit Card,1
2764,28,Female,Jewelry & Accessories,52.0,2.9,0,0,Other,1
2765,63,Female,Clothing,41.0,2.6,0,0,Debit Card,1
2766,64,Female,Jewelry & Accessories,70.0,4.3,0,0,Credit Card,1
2767,66,Female,Clothing,91.0,2.8,0,0,Credit Card,1
2768,31,Female,Clothing,95.0,4.5,0,0,Cash,1
2769,55,Female,Clothing,25.0,3.8,0,0,PayPal,1
2770,32,Female,Clothing,89.0,3.0,0,0,Cash,1
2771,50,Female,Clothing,44.0,3.3,0,0,Other,1
2772,58,Female,Clothing,52.0,3.1,0,0,Other,1
2773,18,Female,Jewelry & Accessories,94.0,3.5,0,0,Other,1
2774,39,Female,Clothing,98.0,4.6,0,0,Other,1
2775,56,Female,Clothing,40.0,4.1,0,0,Credit Card,1
2776,37,Female,Clothing,25.0,3.6,0,0,Debit Card,1
2777,46,Female,Jewelry & Accessories,62.0,2.9,0,0,Other,1
2778,52,Female,Clothing,24.0,4.8,0,0,Credit Card,1
2779,70,Female,Jewelry & Accessories,57.0,3.2,0,0,Credit Card,1
2780,61,Female,Jewelry & Accessories,66.0,4.3,0,0,Credit Card,1
2781,33,Female,Clothing,70.0,4.1,0,0,PayPal,1
2782,65,Female,Clothing,39.0,4.6,0,0,PayPal,1
2783,41,Female,Jewelry & Accessories,34.0,3.8,0,0,PayPal,1
2784,19,Female,Clothing,38.0,4.5,0,0,Credit Card,1
2785,33,Female,Clothing,70.0,3.1,0,0,PayPal,1
2786,53,Female,Clothing,80.0,2.9,0,0,Other,1
2787,54,Female,Jewelry & Accessories,51.0,3.8,0,0,Debit Card,1
2788,36,Female,Clothing,79.0,4.1,0,0,Other,1
2789,56,Female,Clothing,92.0,3.1,0,0,Credit Card,1
2790,28,Female,Clothing,85.0,5.0,0,0,Credit Card,1
2791,34,Female,Clothing,63.0,4.5,0,0,Debit Card,1
2792,43,Female,Jewelry & Accessories,60.0,2.8,0,0,Other,1
2793,54,Female,Clothing,44.0,3.2,0,0,Credit Card,1
2794,37,Female,Clothing,57.0,3.1,0,0,Debit Card,1
2795,33,Female,Clothing,24.0,3.3,0,0,Cash,1
2796,33,Female,Jewelry & Accessories,35.0,3.4,0,0,PayPal,1
2797,55,Female,Clothing,73.0,3.8,0,0,Cash,1
2798,63,Female,Jewelry & Accessories,42.0,3.5,0,0,Other,1
2799,52,Female,Clothing,20.0,4.8,0,0,PayPal,1
2800,23,Female,Clothing,89.0,3.9,0,0,Other,1
2801,70,Female,Clothing,76.0,3.4,0,0,Cash,1
2802,64,Female,Clothing,56.0,2.6,0,0,PayPal,1
2803,22,Female,Clothing,100.0,3.1,0,0,Credit Card,1
2804,46,Female,Clothing,44.0,3.3,0,0,Other,1
2805,65,Female,Clothing,76.0,2.8,0,0,Other,1
2806,18,Female,Jewelry & Accessories,97.0,4.3,0,0,Cash,1
2807,45,Female,Clothing,39.0,2.7,0,0,Credit Card,1
2808,56,Female,Clothing,100.0,4.4,0,0,Debit Card,1
2809,49,Female,Clothing,62.0,3.9,0,0,PayPal,1
2810,66,Female,Clothing,98.0,3.0,0,0,Debit Card,1
2811,27,Female,Clothing,31.0,4.0,0,0,Debit Card,1
2812,69,Female,Clothing,89.0,3.7,0,0,Credit Card,1
2813,66,Female,Clothing,91.0,3.8,0,0,Credit Card,1
2814,45,Female,Clothing,50.0,3.3,0,0,Debit Card,1
2815,31,Female,Clothing,32.0,3.6,0,0,Other,1
2816,33,Female,Clothing,67.0,3.9,0,0,Other,1
2817,43,Female,Clothing,28.0,3.5,0,0,Other,1
2818,25,Female,Jewelry & Accessories,65.0,3.4,0,0,Other,1
2819,46,Female,Clothing,73.0,4.7,0,0,Debit Card,1
2820,67,Female,Clothing,27.0,3.0,0,0,Cash,1
2821,26,Female,Jewelry & Accessories,89.0,3.9,0,0,Cash,1
2822,35,Female,Clothing,72.0,4.5,0,0,Other,1
2823,61,Female,Clothing,37.0,4.1,0,0,PayPal,1
2824,26,Female,Clothing,63.0,4.5,0,0,Debit Card,1
2825,39,Female,Jewelry & Accessories,90.0,4.0,0,0,Debit Card,1
2826,69,Female,Jewelry & Accessories,62.0,4.3,0,0,Other,1
2827,32,Female,Jewelry & Accessories,43.0,3.6,0,0,Other,1
2828,20,Female,Clothing,96.0,3.1,0,0,Other,1
2829,25,Female,Jewelry & Accessories,83.0,2.6,0,0,PayPal,1
2830,56,Female,Jewelry & Accessories,67.0,3.4,0,0,Cash,1
2831,63,Female,Clothing,90.0,2.9,0,0,Other,1
2832,34,Female,Clothing,53.0,5.0,0,0,Credit Card,1
2833,29,Female,Jewelry & Accessories,37.0,4.6,0,0,PayPal,1
2834,43,Female,Clothing,56.0,3.3,0,0,Cash,1
2835,39,Female,Clothing,43.0,2.9,0,0,Credit Card,1
2836,33,Female,Clothing,84.0,4.9,0,0,Other,1
2837,51,Female,Clothing,50.0,5.0,0,0,Cash,1
2838,65,Female,Clothing,88.0,4.5,0,0,PayPal,1
2839,51,Female,Clothing,50.0,3.7,0,0,Other,1
2840,70,Female,Jewelry & Accessories,80.0,2.8,0,0,Other,1
2841,40,Female,Clothing,47.0,3.5,0,0,Cash,1
2842,19,Female,Clothing,33.0,3.0,0,0,Cash,1
2843,28,Female,Clothing,100.0,4.3,0,0,Debit Card,1
2844,51,Female,Clothing,26.0,3.6,0,0,Other,1
2845,32,Female,Jewelry & Accessories,79.0,4.4,0,0,Other,1
2846,26,Female,Jewelry & Accessories,77.0,4.1,0,0,Debit Card,1
2847,50,Female,Clothing,36.0,2.8,0,0,PayPal,1
2848,68,Female,Jewelry & Accessories,21.0,2.8,0,0,PayPal,1
2849,33,Female,Clothing,72.0,4.9,0,0,Other,1
2850,56,Female,Clothing,25.0,4.1,0,0,PayPal,1
2851,57,Female,Clothing,79.0,3.0,0,0,Debit Card,1
2852,58,Female,Clothing,73.0,3.0,0,0,Debit Card,1
2853,40,Female,Jewelry & Accessories,71.0,3.0,0,0,Other,1
2854,37,Female,Jewelry & Accessories,48.0,3.2,0,0,PayPal,1
2855,36,Female,Clothing,28.0,2.7,0,0,Other,1
2856,29,Female,Clothing,95.0,3.8,0,0,PayPal,1
2857,65,Female,Clothing,48.0,3.5,0,0,Credit Card,1
2858,44,Female,Clothing,93.0,3.8,0,0,Debit Card,1
2859,34,Female,Clothing,87.0,3.8,0,0,Other,1
2860,31,Female,Clothing,32.0,3.4,0,0,Other,1
2861,28,Female,Clothing,38.0,2.9,0,0,Other,1
2862,66,Female,Clothing,54.0,3.4,0,0,Credit Card,1
2863,68,Female,Clothing,75.0,4.7,0,0,Other,1
2864,37,Female,Clothing,56.0,3.9,0,0,Other,1
2865,58,Female,Clothing,43.0,3.6,0,0,Other,1
2866,28,Female,Clothing,97.0,3.7,0,0,Cash,1
2867,54,Female,Clothing,75.0,3.1,0,0,Cash,1
2868,21,Female,Clothing,55.0,4.9,0,0,Cash,1
2869,45,Female,Jewelry & Accessories,49.0,2.6,0,0,PayPal,1
2870,57,Female,Clothing,58.0,4.2,0,0,Other,1
2871,47,Female,Jewelry & Accessories,34.0,4.8,0,0,Debit Card,1
2872,46,Female,Clothing,43.0,2.7,0,0,Other,1
2873,63,Female,Jewelry & Accessories,48.0,2.6,0,0,Cash,1
2874,44,Female,Clothing,40.0,2.6,0,0,Other,1
2875,36,Female,Clothing,29.0,3.1,0,0,Debit Card,1
2876,24,Female,Clothing,81.0,2.6,0,0,Debit Card,1
2877,65,Female,Clothing,84.0,3.4,0,0,Other,1
2878,32,Female,Clothing,46.0,3.6,0,0,Other,1
2879,63,Female,Clothing,86.0,4.3,0,0,Other,1
2880,62,Female,Clothing,57.0,4.9,0,0,Other,1
2881,19,Female,Clothing,61.0,4.8,0,0,PayPal,1
2882,38,Female,Jewelry & Accessories,90.0,4.2,0,0,Other,1
2883,59,Female,Clothing,51.0,2.6,0,0,Credit Card,1
2884,22,Female,Clothing,48.0,3.2,0,0,PayPal,1
2885,55,Female,Clothing,50.0,3.4,0,0,Credit Card,1
2886,29,Female,Jewelry & Accessories,82.0,3.5,0,0,Credit Card,1
2887,42,Female,Jewelry & Accessories,33.0,4.2,0,0,PayPal,1
2888,23,Female,Clothing,28.0,2.8,0,0,Cash,1
2889,70,Female,Clothing,42.0,5.0,0,0,Debit Card,1
2890,64,Female,Jewelry & Accessories,43.0,3.3,0,0,Other,1
2891,39,Female,Clothing,55.0,3.7,0,0,Credit Card,1
2892,47,Female,Clothing,73.0,2.5,0,0,PayPal,1
2893,22,Female,Clothing,39.0,3.2,0,0,Credit Card,1
2894,69,Female,Jewelry & Accessories,20.0,3.1,0,0,Debit Card,1
2895,35,Female,Jewelry & Accessories,32.0,3.5,0,0,Other,1
2896,56,Female,Clothing,86.0,4.6,0,0,Other,1
2897,30,Female,Clothing,91.0,3.3,0,0,Other,1
2898,43,Female,Clothing,59.0,2.5,0,0,Cash,1
2899,23,Female,Clothing,33.0,4.6,0,0,Credit Card,1
2900,50,Female,Clothing,64.0,4.2,0,0,Other,1
2901,41,Female,Clothing,67.0,4.0,0,0,Cash,1
2902,41,Female,Clothing,43.0,2.6,0,0,Credit Card,1
2903,27,Female,Clothing,32.0,4.6,0,0,PayPal,1
2904,38,Female,Jewelry & Accessories,39.0,3.5,0,0,Credit Card,1
2905,41,Female,Clothing,41.0,4.0,0,0,Other,1
2906,58,Female,Jewelry & Accessories,53.0,4.8,0,0,Debit Card,1
2907,58,Female,Clothing,27.0,3.9,0,0,Other,1
2908,19,Female,Jewelry & Accessories,82.0,3.7,0,0,PayPal,1
2909,43,Female,Clothing,87.0,3.1,0,0,Debit Card,1
2910,27,Female,Jewelry & Accessories,78.0,3.0,0,0,Credit Card,1
2911,32,Female,Jewelry & Accessories,32.0,2.9,0,0,Credit Card,1
2912,28,Female,Clothing,38.0,2.9,0,0,Other,1
2913,48,Female,Clothing,37.0,4.0,0,0,Cash,1
2914,43,Female,Clothing,83.0,3.5,0,0,Cash,1
2915,45,Female,Clothing,72.0,3.8,0,0,Debit Card,1
